id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
34444247,Zentrales und gemütliches Einzelzimmer,5236407,Silvija,,Sendling,48.11769,11.54854,Private room,49,2,12,2019-10-07,0.41,1,55,0,
34455254,PLACE TO BE FOR YOUR STAY IN MUNICH,260107104,Klaus,,Untergiesing-Harlaching,48.10665,11.5657,Entire home/apt,124,2,6,2019-09-29,0.21,1,0,0,
34487416,MODERN STUDIO WITH INFRARED CABIN,260111380,Romana,,Bogenhausen,48.13898,11.61619,Entire home/apt,175,2,5,2019-06-07,0.17,1,0,0,
34498043,Zentrale Wohnung /  Central Apartment Munich ⭐️,23963548,Christine,,Maxvorstadt,48.15179,11.57585,Entire home/apt,75,1,2,2021-04-18,0.08,1,364,1,
34506692,Entire 55㎡ Apartment at the Heart of Munich,75361555,Fatih,,Ludwigsvorstadt-Isarvorstadt,48.12997,11.56345,Entire home/apt,160,2,0,,,1,0,0,
34522268,Private room near Trade Fair - Privatzr. / Messe,45070061,Nicola,,Tudering-Riem,48.12999,11.69637,Private room,40,2,2,2019-12-18,0.09,2,0,0,
34542675,Große drei Zimmer Wohnung mit riesiger Terrasse.,63404621,Tatiana,,Thalkirchen,48.0901,11.51311,Entire home/apt,150,3,11,2021-07-27,0.39,1,266,5,
34543256,"Munich downtown – lovely, cozy town appartment",79974640,Teuide,,Maxvorstadt,48.15478,11.55933,Entire home/apt,89,1,3,2019-05-16,0.10,1,72,0,
34554269,2-Zimmer-Wohnung im Neubau zentral gelegen,15249972,Chris,,Pasing-Obermenzing,48.14997,11.46468,Entire home/apt,79,10,0,,,2,13,0,
34555980,Privatzimmer in 2-Zimmer-Neubau Zentral gelegen,15249972,Chris,,Pasing-Obermenzing,48.14856,11.46582,Private room,49,5,4,2020-09-10,0.16,2,354,0,
34561378,Nice little Apartment close to Oktoberfest,46854453,Dennis,,Schwanthalerhöhe,48.13859,11.54093,Entire home/apt,286,1,10,2019-09-12,0.35,2,275,0,
34588127,BEAUTIFUL APARTMENT IN MUNICH FOR THE WHOLE FAMILY,260963539,Evelyn,,Ramersdorf-Perlach,48.11616,11.60588,Entire home/apt,226,2,0,,,1,0,0,
34592681,cosy room for rent during end of september,21257270,Isabelle,,Schwanthalerhöhe,48.13775,11.54674,Private room,185,2,0,,,1,365,0,
34610487,Unterkunft mit Herz!,261120635,Gabriele,,Obergiesing,48.11408,11.58661,Private room,35,1,69,2020-01-28,2.48,1,77,9,
34611838,Wunderschöne Galerie- Wohnung in zentraler Lage,30770202,Anja,,Berg am Laim,48.13031,11.61685,Entire home/apt,90,2,1,2019-06-06,0.04,1,90,0,
34615091,"chat1st:) preferably business girls, ask f  more n",253240904,Marianna,,Schwabing-West,48.16393,11.57157,Private room,28,1,54,2019-08-18,1.89,1,0,6,
34642714,gemütliche Dachgeschosswohnung,261350216,Elisabeth,,Hadern,48.11381,11.48423,Entire home/apt,100,2,48,2019-06-27,1.71,1,136,10,
34643456,"Chummy Room, 5 min to Oktoberfest",254350209,Bernhard,,Schwanthalerhöhe,48.13774,11.54434,Private room,173,2,1,2019-09-23,0.04,10,364,0,
34646273,Wohnung,261377503,Stefanie,,Feldmoching-Hasenbergl,48.1995,11.53047,Private room,111,1,14,2019-06-24,0.49,1,364,0,
34647805,Cozy Loft in Most Exclusive Area of Munich,32680359,Olessya,,Bogenhausen,48.14617,11.60161,Entire home/apt,75,3,2,2019-09-25,0.07,1,0,0,
34659449,Lovely spacious apartment in central location 55qm,11718857,Edith,,Neuhausen-Nymphenburg,48.14594,11.54115,Entire home/apt,80,3,13,2019-12-10,0.48,1,347,2,
34663855,Wohnung mitten im Trendviertel Gärtnerplatz,174141633,Laura,,Ludwigsvorstadt-Isarvorstadt,48.12945,11.57701,Private room,80,1,3,2021-08-01,0.12,1,176,1,
34666784,Schwabinger Altbauwohnung,93639417,Markus,,Schwabing-West,48.15849,11.56592,Private room,90,2,6,2021-02-25,0.21,1,91,1,
34669605,Free room in Sendling-Westpark!,72257477,Philipp,,Sendling-Westpark,48.1252,11.53767,Private room,60,1,14,2019-12-28,0.53,1,88,0,
34677644,Ruhige Wohnung im Grünen 2 min zur S-Bahn,18476485,Sabina,,Tudering-Riem,48.11641,11.69618,Entire home/apt,98,7,0,,,1,173,0,
34677963,"""Little Star""  Schlafoase im Zentrum",28482431,Adriana,,Ludwigsvorstadt-Isarvorstadt,48.13014,11.57838,Entire home/apt,85,1,68,2020-08-26,2.40,4,333,18,
34698015,JOYN Munich Rose - Cat. Basic (1-27 n.),259364546,Team JOYN,,Ramersdorf-Perlach,48.12066,11.6071,Hotel room,104,1,4,2020-01-02,0.19,7,349,0,
34698345,JOYN Munich Rose - Cat. Studio Single (1-27 n.),259364546,Team JOYN,,Ramersdorf-Perlach,48.12066,11.6071,Private room,131,2,0,,,7,352,0,
34707981,Beautiful apartment in the heart of Munich,151502119,Tim,,Obergiesing,48.11268,11.58291,Private room,75,1,4,2019-05-18,0.14,1,89,0,
34762968,Minimalist modern perfectly located 2 BR flat,2710946,Severina,,Thalkirchen,48.07636,11.52554,Entire home/apt,100,3,1,2019-06-06,0.04,1,9,0,
34795868,Stylish 1 Bedroom Apartment in the Heart of Munich,181354608,Sophia,,Bogenhausen,48.13715,11.61761,Entire home/apt,95,14,7,2019-12-31,0.32,1,0,1,
34798191,APARTMENT WITH HOLIDAY FEELING IN MUNICH,262369398,Roman,,Berg am Laim,48.13105,11.61718,Entire home/apt,165,2,11,2019-07-14,0.39,1,0,0,
34845492,"Nice cozy room,  5 min. to the city center",262704522,Andrea,,Bogenhausen,48.14355,11.6174,Private room,35,4,20,2019-12-16,0.74,1,25,0,
34853535,Westendgirl,262755843,Christine,,Schwanthalerhöhe,48.13923,11.54296,Entire home/apt,90,3,5,2019-07-06,0.18,1,73,0,
34861094,Hotel Fidelio,172463689,Michele,,Ludwigsvorstadt-Isarvorstadt,48.13641,11.55692,Hotel room,81,1,43,2021-09-17,1.67,3,0,18,
34877539,STYLISH APARTMENT NEAR MARIENPLATZ,262929207,Seisho,,Altstadt-Lehel,48.13586,11.5842,Entire home/apt,248,2,0,,,1,0,0,
34885878,Welcome Apartment 40 qm im Münchner Süden,202002417,Axel,,Thalkirchen,48.0857,11.48534,Entire home/apt,65,2,7,2019-10-07,0.25,1,1,0,
34913401,Super Summer Special Appartment in Munich center,43597299,Mirjam,,Schwanthalerhöhe,48.13332,11.54183,Entire home/apt,155,2,6,2020-08-21,0.43,1,354,1,
34926244,MODERN APARTMENT IN MUNICH - THE PLACE FOR YOU!,263193234,Jonas,,Bogenhausen,48.1669,11.63619,Entire home/apt,113,2,8,2019-09-25,0.30,1,0,1,
34928560,⭐️Souterrain Munich | 20min Oktoberfest / Downtown,1773186,Caroline & Tobias,,Thalkirchen,48.08721,11.51923,Entire home/apt,120,2,27,2020-09-19,0.97,2,6,0,
34952774,2 Room Apartment with Balconies close to subway,97755107,Jana,,Ramersdorf-Perlach,48.08768,11.63864,Entire home/apt,85,8,20,2019-10-05,0.74,1,2,2,
34955345,COMFORT IS GUARANTEED IN MY TRANQUIL APARTMENT!,263388237,Marco,,Neuhausen-Nymphenburg,48.15579,11.54956,Entire home/apt,185,2,1,2019-06-10,0.04,1,0,0,
34971147,Cosy Room in Bestlage!,133393688,Ben,,Au-Haidhausen,48.12071,11.57703,Private room,40,2,14,2019-10-06,0.50,1,108,1,
34974278,Zimmer für Oktoberfest zu vermieten!!,165960237,Stefan,,Au-Haidhausen,48.12773,11.59236,Private room,80,14,0,,,1,362,0,
35000982,60 qm - Center of Munich right on the subway,65199568,Andy,,Bogenhausen,48.14002,11.60869,Entire home/apt,85,4,10,2021-08-08,0.37,1,271,2,
35022451,"Cozy, little private room at Leonrodplatz!",37044574,Estivaliz,,Neuhausen-Nymphenburg,48.15846,11.54833,Private room,40,2,0,,,1,0,0,
35027027,BEST DEAL // Cozy and beautiful Flat in SCHWABING,8849706,Tatiana,,Schwabing-West,48.16189,11.57245,Entire home/apt,100,2,1,2019-06-07,0.04,1,0,0,
35031934,Doppelzimmer inkl. gratis Frühstück,247294254,Domus Hotel,,Altstadt-Lehel,48.14105,11.58619,Hotel room,169,1,0,,,2,177,0,
35031982,Einzelzimmer inkl. gratis Frühstück,247294254,Domus Hotel,,Altstadt-Lehel,48.14105,11.58619,Hotel room,119,1,2,2019-11-25,0.08,2,177,0,
35052942,Entspannen in geräumiger und schöner Villa Mü-Ost,178942144,Ulrich,,Bogenhausen,48.14189,11.66275,Private room,40,1,17,2019-07-06,0.65,3,59,1,
35106730,CENTRAL AND QUIET APARTMENT IN MUNICH,264431566,Susanne,,Schwabing-Freimann,48.16506,11.58127,Entire home/apt,134,2,3,2019-07-02,0.11,1,0,0,
35111879,"tiny, but cute  in Munich-Nymphenburg",112140613,Cristina,,Neuhausen-Nymphenburg,48.15799,11.51272,Private room,85,3,0,,,1,59,0,
35114146,Neubauwohnung mit 2 Schlafzimmern,205832270,K1-Mysecondhome De,,Ramersdorf-Perlach,48.09669,11.62741,Entire home/apt,92,25,1,2020-07-31,0.07,33,37,0,
35114416,Top Apartment in Neubauobjekt,205832270,K1-Mysecondhome De,,Ramersdorf-Perlach,48.09669,11.62741,Entire home/apt,64,25,17,2021-09-15,0.66,33,57,6,
35120894,Munich Spacious & Comfy Camper Langwieder See,212446742,Marcela,,Aubing-Lochhausen-Langwied,48.19961,11.40985,Entire home/apt,90,4,0,,,3,267,0,
35138496,Whg im Zentrum 3 min zu Fuß zum Oktoberfest .,88081186,Dino,,Ludwigsvorstadt-Isarvorstadt,48.13673,11.55209,Private room,60,2,3,2019-09-27,0.12,1,19,0,
35144421,Top Neubauapartment zum kleinen Preis!,205832270,K1-Mysecondhome De,,Ramersdorf-Perlach,48.09669,11.62741,Entire home/apt,64,25,8,2021-09-19,0.29,33,2,3,
35152156,Wohnung in der Münchener Innenstadt,223541785,Julia,,Neuhausen-Nymphenburg,48.16035,11.54347,Entire home/apt,18,10,2,2021-09-19,1.87,1,204,2,
35168703,Gemütliches Zimmer am Rande Schwabings,121324171,Marius,,Schwabing-West,48.17577,11.58097,Private room,70,1,1,2019-06-06,0.04,2,91,0,
35174297,Lovely Apartment centrally located in Munich,5143768,Stefanie,,Ludwigsvorstadt-Isarvorstadt,48.12782,11.57078,Entire home/apt,200,3,1,2020-01-29,0.05,1,0,0,
35226580,Zentrales Zimmer nähe Isar mit eigener Dusche/WC,182630524,Frank,,Sendling,48.11312,11.54558,Private room,39,5,1,2021-03-31,0.16,3,82,1,
35247633,SERVUS IN MUNICH!,265365870,Gertrud,,Ludwigsvorstadt-Isarvorstadt,48.1281,11.5712,Entire home/apt,144,2,10,2019-12-29,0.36,1,0,0,
